_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
772	315	2016-09-03T17:17:00Z	49.999115	662.0	green	cin19700421T2349339589773140234826176256	1472923112
776	284	2016-09-04T11:45:00Z	2.771254	10812.0	green	cin19700422T1511449645104140234809390848	1472989664
780	316	2016-09-02T18:29:00Z	62.685955	517.0	green	cin19700423T0044569679496140541387859712	1472841037
782	320				green	cin19700423T0310589688258139983560201984	1468023356
784	277	2016-09-03T12:54:00Z	5.240884	5845.0	green	cin19700423T2231309757890140234826176256	1472907362
787	282	2016-09-02T08:48:00Z	71.00092	484.0	green	cin19700424T0451319780691140541387859712	1472806111
790	283	2016-09-04T14:33:00Z	71.98404	484.0	green	cin19700424T1247199809239140234817783552	1472999704
796	347	2016-09-02T19:21:00Z	9.094663	7625.0	yellow	cin19700425T1135369891336140541371074304	1472844170
803	280				red	cin19700425T2128509926930139983535023872	1468098079
805	312	2016-09-02T22:27:00Z	59.82058	829.0	green	cin19700426T0626169959176140541612369664	1472855312
806	346	2016-09-02T17:38:00Z	26.849985	1716.0	green	cin19700426T1502559990175140541612369664	1472837961
808	282	2016-09-02T05:48:00Z	25.95861	1324.0	green	cin19700426T19152310005323140541379467008	1472795405
812	290	2016-09-03T08:57:00Z	46.376858	24.0	green	cin19700427T08241110052651140234950039296	1472893070
815	312	2016-09-03T12:57:00Z	17.116056	3241.0	green	cin19700427T14563910076199140234799036160	1472907459
818	316	2016-09-02T10:46:00Z	49.81971	652.0	green	cin19700428T11293710150177140541320750848	1472813270
819	315	2016-09-03T21:22:00Z	59.27869	549.0	green	cin19700428T12022610152146140234817783552	1472937864
821	283	2016-09-04T04:08:00Z	64.83532	626.0	green	cin19700428T22383610190316140234817783552	1472962197
822	308	2016-09-02T21:19:00Z	15.080736	4202.0	green	cin19700428T22523310191153140541371074304	1472851269
826	346	2016-09-02T18:47:00Z	76.059326	606.0	green	cin19700429T13590110245541140541620762368	1472842105
828	288				yellow	cin19700429T22535510277635139983593772800	1467966192
831	315	2016-09-02T07:32:00Z	65.58793	504.0	green	cin19700430T02333710290817140541396252416	1472801569
833	283	2016-09-03T15:11:00Z	70.15575	496.0	green	cin19700430T08390010312740140234826176256	1472915587
834	291				yellow	cin19700430T20030710353787139983602165504	1468161331
836	296	2016-09-02T19:50:00Z	39.063927	667.0	green	cin19700430T22251810362318140541320750848	1472845936
838	289				green	cin19700501T03451710381517139983602165504	1468122554
842	292	2016-09-02T14:13:00Z	48.496246	953.0	green	cin19700501T15240710423447140541620762368	1472825715
843	293	2016-09-04T21:57:00Z	48.69379	1170.0	green	cin19700501T16312210427482140234799036160	1473026349
845	283	2016-09-04T18:46:00Z	75.648476	460.0	green	cin19700501T22504410450244140234842961664	1473014837
847	280	2016-09-03T09:55:00Z	7.6264105	4998.0	green	cin19700502T03575810468678140234799036160	1472896620
849	346	2016-09-02T06:51:00Z			green	cin19700502T04232310470203140541371074304	1472799207
851	293	2016-09-03T06:31:00Z			green	cin19700502T12195410498794140234933253888	1472884363
856	316	2016-09-03T05:23:00Z	68.15696	474.0	green	cin19700503T10514810579908140234950039296	1472880272
858	290	2016-09-03T15:14:00Z	44.156498	24.0	green	cin19700503T22445010622690140234809390848	1472915678
861	315	2016-09-03T11:10:00Z	39.41374	877.0	green	cin19700504T16573910688259140234817783552	1472901086
864	276	2016-09-03T04:14:00Z	8.443037	2621.0	yellow	cin19700505T08384910744729140234941646592	1472876173
869	282	2016-09-03T14:36:00Z	68.93523	514.0	green	cin19700506T07430510827785140234826176256	1472913450
872	282	2016-09-02T11:29:00Z	70.082596	491.0	green	cin19700506T11073210840052140541612369664	1472815840
873	285	2016-09-04T14:12:00Z	5.172877	5722.0	red	cin19700506T13414210849302140234842961664	1472998368
876	313				yellow	cin19700507T01080610890486139983543416576	1468018094
882	284	2016-09-04T16:52:00Z			green	cin19700508T06305910996259140234933253888	1473008101
885	285	2016-09-04T18:06:00Z	4.2206187	7013.0	red	cin19700508T09553911008539140234950039296	1473012518
892	283	2016-09-03T08:28:00Z	75.81606	459.0	green	cin19700509T16591111120351140234809390848	1472891394
893	284	2016-09-02T13:36:00Z	13.257876	2260.0	yellow	cin19700509T22372511140645140541645940480	1472823442
898	279				yellow	cin19700510T01315311151113139983568594688	1468011389
903	312	2016-09-03T13:15:00Z	23.877934	1917.0	green	cin19700510T11434811187828140234933253888	1472908621
904	346	2016-09-03T17:06:00Z	77.029144	597.0	green	cin19700510T14253211197532140234826176256	1472922525
909	288	2016-09-03T09:26:00Z	60.975	16.0	green	cin19700511T08074511261265140234842961664	1472894845
916	310	2016-09-02T17:41:00Z	50.909866	1347.0	green	cin19700512T12375911363879140541387859712	1472838183
917	315	2016-09-04T14:24:00Z	27.302013	1192.0	green	cin19700512T18045811383498140234924861184	1472999129
918	347	2016-09-02T16:24:00Z	28.372883	2450.0	green	cin19700513T04061711419577140541396252416	1472833534
920	294	2016-09-03T21:56:00Z	31.248129	2219.0	green	cin19700513T05402111425221140234834568960	1472939971
922	315	2016-09-02T23:57:00Z	5.9807053	5442.0	yellow	cin19700513T11552711447727140541637547776	1472860765
935	288				green	cin19700515T12083511621315139983543416576	1468060049
943	313				red	cin19700516T09063011696790139983593772800	1468087717
952	280	2016-09-03T10:47:00Z	36.54602	2008.0	green	cin19700517T12541511796855140234809390848	1472899709
956	280	2016-09-02T17:51:00Z	73.67719	521.0	green	cin19700517T18342511817265140541371074304	1472838772
959	292	2016-09-04T19:47:00Z	67.01329	690.0	green	cin19700518T01191911841559140234834568960	1473018546
960	285	2016-09-04T09:59:00Z	41.630585	1864.0	green	cin19700518T07181111863091140234826176256	1472983229
962	346	2016-09-02T17:53:00Z	27.342052	2508.0	green	cin19700518T09183211870312140541387859712	1472838873
964	346				yellow	cin19700518T12254611881546139983593772800	1468100333
970	292	2016-09-03T16:28:00Z	53.94936	849.0	green	cin19700519T06551911948119140234799036160	1472920163
971	315	2016-09-04T20:32:00Z	58.67411	599.0	green	cin19700519T09335111957631140234933253888	1473021207
973	291				green	cin19700519T12343811968478139983535023872	1468020800
976	292	2016-09-03T08:38:00Z	56.038826	818.0	green	cin19700519T17000111984401140234941646592	1472891988
977	313	2016-09-04T23:20:00Z	77.86642	581.0	green	cin19700519T18075011988470140234817783552	1473031309
978	312				green	cin19700519T21134711999627139983535023872	1467953375
982	280	2016-09-04T05:53:00Z	38.13723	1038.0	green	cin19700520T10520212048722140234809390848	1472968531
991	308	2016-09-03T06:34:00Z	53.753845	468.0	green	cin19700521T21212412172884140234834568960	1472884550
1000	316	2016-09-03T06:52:00Z	79.76889	405.0	green	cin19700523T10272712306447140234809390848	1472885602
1001	311	2016-09-03T18:39:00Z	2.2813513	10923.0	red	cin19700523T10483612307716140234950039296	1472928099
1003	288	2016-09-03T08:41:00Z	42.37255	25.0	green	cin19700523T14292912320969140234924861184	1472892187
1009	313	2016-09-03T12:51:00Z	65.58897	689.0	green	cin19700524T02143112363271140234809390848	1472907166
1010	315	2016-09-04T17:39:00Z	70.44941	463.0	green	cin19700524T03240612367446140234799036160	1473010788
1012	277	2016-09-04T01:10:00Z	13.522269	1657.0	yellow	cin19700524T05384212375522140234933253888	1472951501
1015	284	2016-09-04T19:36:00Z	26.772717	2850.0	green	cin19700524T09025012387770140234950039296	1473017879
1016	277	2016-09-03T14:47:00Z	50.014286	448.0	green	cin19700524T09594812391188140234950039296	1472914130
1018	282	2016-09-03T15:41:00Z	66.729034	543.0	green	cin19700524T12225212399772140234799036160	1472917319
1019	290	2016-09-02T09:25:00Z	46.56034	24.0	green	cin19700524T12592212401962140541612369664	1472808381
1020	293	2016-09-03T16:45:00Z	43.95617	1095.0	green	cin19700524T14523312408753140234826176256	1472921249
1025	284	2016-09-03T06:37:00Z	71.8625	419.0	green	cin19700526T02354312537343140234941646592	1472884734
1030	290	2016-09-03T03:17:00Z	60.075	16.0	green	cin19700526T09480112563281140234809390848	1472872796
1032	315	2016-09-04T20:18:00Z	64.82868	502.0	green	cin19700526T14252712579927140234950039296	1473020372
1033	295	2016-09-03T11:47:00Z	11.362461	5289.0	yellow	cin19700526T18433412595414140234941646592	1472903356
1034	294	2016-09-03T11:53:00Z	72.98905	950.0	green	cin19700526T19404212598842140234809390848	1472903651
1036	347	2016-09-03T12:59:00Z	67.23919	1032.0	green	cin19700526T23352112612921140234809390848	1472907658
1037	292	2016-09-02T21:34:00Z			green	cin19700526T23554912614149140541379467008	1472852109
1041	311	2016-09-04T06:23:00Z	34.658134	719.0	green	cin19700527T18275912680879140234941646592	1472970307
1043	283	2016-09-02T13:01:00Z	71.00974	490.0	green	cin19700527T21341812692058140541387859712	1472821370
1047	316	2016-09-02T07:48:00Z	22.408766	4358.0	green	cin19700528T06441412725054140541637547776	1472802558
1050	290	2016-09-02T23:11:00Z	56.541176	17.0	green	cin19700528T11575412743874140541637547776	1472857969
1054	316	2016-09-04T09:12:00Z	63.215614	517.0	green	cin19700529T03384512800325140234834568960	1472980440
1055	312	2016-09-03T00:27:00Z	5.7003736	8030.0	yellow	cin19700529T06303312810633140541620762368	1472862579
1058	316	2016-09-03T22:24:00Z	36.493942	3762.0	green	cin19700529T14491512840555140234817783552	1472941537
1066	285	2016-09-04T20:44:00Z			red	cin19700530T09121212906732140234826176256	1473022014
1068	283	2016-09-04T06:36:00Z	20.698772	2616.0	green	cin19700530T09543512909275140234950039296	1472971040
1069	315	2016-09-04T15:32:00Z	72.71363	450.0	green	cin19700530T12082912917309140234842961664	1473003272
1074	315	2016-09-02T19:44:00Z	67.33087	485.0	green	cin19700531T10013412996094140541396252416	1472845545
1076	315	2016-09-03T06:06:00Z	74.4714	437.0	green	cin19700531T21262113037181140234809390848	1472882827
1077	311	2016-09-04T16:25:00Z	30.18274	828.0	green	cin19700531T21540013038840140234834568960	1473006370
1079	284	2016-09-04T11:38:00Z	36.489235	4180.0	red	cin19700601T02440413056244140234799036160	1472989187
1082	295				green	cin19700601T11392313088363139983560201984	1468036397
1086	346	2016-09-03T09:16:00Z	17.60582	2612.0	green	cin19700602T06435613157036140234933253888	1472894250
1089	283	2016-09-03T16:32:00Z	39.48811	2739.0	green	cin19700602T15243713188277140234834568960	1472920360
1090	282	2016-09-03T12:50:00Z	68.07865	507.0	green	cin19700602T16091913190959140234924861184	1472907067
1091	288	2016-09-03T19:19:00Z	47.650936	22.0	green	cin19700602T16373913192659140234834568960	1472930433
1092	311	2016-09-04T12:57:00Z	56.89315	438.0	green	cin19700603T00002313219223140234941646592	1472993939
1109	292	2016-09-04T05:40:00Z	39.88521	1243.0	green	cin19700605T08123313421553140234933253888	1472967697
1110	283	2016-09-02T11:41:00Z	62.175224	1342.0	green	cin19700605T13294213440582140541612369664	1472816531
1118	280	2016-09-02T10:31:00Z	73.13593	521.0	green	cin19700606T22394313559983140541396252416	1472812381
1119	282	2016-09-03T09:47:00Z	61.095543	626.0	green	cin19700606T23355513563355140234834568960	1472896125
1120	277	2016-09-03T18:12:00Z	6.4683604	3464.0	red	cin19700607T01320713570327140234834568960	1472926438
1122	290	2016-09-02T05:14:00Z	29.127274	33.0	green	cin19700607T16390613624746140541320750848	1472793370
1124	295	2016-09-03T01:47:00Z			red	cin19700607T23051213647912140234834568960	1472867372
1126	294	2016-09-02T12:37:00Z	47.42782	3464.0	green	cin19700608T02513013661490140541612369664	1472819899
1128	283	2016-09-04T06:14:00Z	75.375336	462.0	green	cin19700608T08025813680178140234933253888	1472969753
1131	311	2016-09-03T14:26:00Z	39.366825	633.0	green	cin19700608T15491513708155140234941646592	1472912869
1133	279				yellow	cin19700608T18293313717773139983585380096	1468051715
1135	315	2016-09-03T10:36:00Z	38.63816	881.0	green	cin19700609T04321513753935140234799036160	1472898987
1139	313	2016-09-02T17:01:00Z	41.646126	1158.0	green	cin19700609T16454513797945140541387859712	1472835799
1141	285	2016-09-02T14:19:00Z	2.1609988	13697.0	red	cin19700609T18424213804962140541620762368	1472826013
1157	276	2016-09-04T11:37:00Z	39.90996	715.0	green	cin19700612T07374814024268140234826176256	1472989094
1158	288	2016-09-03T18:19:00Z	64.831535	15.0	green	cin19700612T22150314076903140234817783552	1472926822
1160	288	2016-09-03T10:44:00Z	34.768723	34.0	green	cin19700613T04124814098368140234799036160	1472899510
1161	283	2016-09-03T12:29:00Z	47.912598	1225.0	green	cin19700613T08552414115324140234799036160	1472905817
1164	285	2016-09-04T04:42:00Z	48.924297	605.0	green	cin19700613T14160914134569140234799036160	1472964263
1166	313				green	cin19700614T01404614175646139983585380096	1467961776
1172	346				yellow	cin19700615T20031614328196139983560201984	1467986318
1175	347				yellow	cin19700616T17232214405002139983543416576	1467977658
1178	285	2016-09-03T07:16:00Z	77.89263	380.0	green	cin19700617T05521614449936140234933253888	1472887140
1179	315	2016-09-03T19:49:00Z	62.579113	525.0	green	cin19700617T12091914472559140234799036160	1472932256
1181	289				green	cin19700618T00033614515416139982983395072	1468085171
1182	282	2016-09-03T11:20:00Z	69.82262	493.0	green	cin19700618T00144414516084140234941646592	1472901678
1188	346	2016-09-02T20:51:00Z	7.626685	6376.0	yellow	cin19700619T00132814602408140541645940480	1472849565
1191	284	2016-09-02T06:20:00Z	58.707146	511.0	green	cin19700619T15354214657742140541371074304	1472797351
1199	282	2016-09-04T07:23:00Z	77.572174	443.0	green	cin19700621T00211014775670140234826176256	1472973910
1200	288	2016-09-03T19:46:00Z	60.34366	17.0	green	cin19700621T02101714782217140234941646592	1472932069
1206	315	2016-09-02T16:34:00Z	45.20952	1156.0	green	cin19700622T10445814899498140541396252416	1472834120
1207	310				green	cin19700622T13405614910056139983535023872	1468078329
1208	295				green	cin19700622T18032914925809139983568594688	1468130841
1209	283	2016-09-02T19:55:00Z	70.10676	496.0	green	cin19700623T12131914991199140541637547776	1472846226
1212	285	2016-09-04T11:11:00Z	39.41974	3655.0	green	cin19700623T16431115007391140234799036160	1472987555
1217	288	2016-09-02T06:13:00Z	65.04	15.0	green	cin19700624T06592315058763140541612369664	1472796866
1222	282	2016-09-03T23:41:00Z			yellow	cin19700624T20554015108940140234842961664	1472946164
1227	280	2016-09-03T08:30:00Z	27.951035	1444.0	green	cin19700626T01500215213002140234834568960	1472891490
1228	311	2016-09-03T14:15:00Z	53.360172	467.0	green	cin19700626T02252015215120140234924861184	1472912190
1233	294	2016-09-03T12:34:00Z	79.97647	867.0	yellow	cin19700626T18333015273210140234950039296	1472906105
1235	294	2016-09-02T07:22:00Z	50.50975	1380.0	green	cin19700627T09443515327875140541371074304	1472800979
1243	283	2016-09-03T17:45:00Z	73.09874	477.0	green	cin19700628T20145715452097140234924861184	1472924767
1247	311	2016-09-03T03:15:00Z	53.53514	466.0	green	cin19700629T06252915488729140234842961664	1472872615
1253	346	2016-09-02T08:28:00Z	5.813704	7910.0	yellow	cin19700629T18014415530504140541387859712	1472805019
1258	290	2016-09-03T02:46:00Z	43.69091	22.0	green	cin19700630T18413015619290140234817783552	1472870874
1260	311	2016-09-02T15:03:00Z	9.913009	6301.0	yellow	cin19700630T23082315635303140541320750848	1472828685
1266	346	2016-09-03T08:27:00Z	41.3919	1111.0	green	cin19700703T22282715892107140234817783552	1472891295
1272	288	2016-09-03T10:32:00Z	51.34737	19.0	green	cin19700704T20205515970855140234817783552	1472898788
1279	315	2016-09-04T15:27:00Z	59.56316	560.0	green	cin19700705T20222016057340140234826176256	1473002890
1282	276	2016-09-03T17:02:00Z	47.396515	467.0	green	cin19700706T01511216077072140234834568960	1472922231
1285	279				yellow	cin19700706T07151016096510139983602165504	1468008860
1296	288				green	cin19700707T05355616176956139983585380096	1468100134
1301	292	2016-09-03T20:42:00Z	19.789865	2309.0	green	cin19700708T13425216292572140234826176256	1472935430
1302	295	2016-09-03T07:23:00Z	45.295715	840.0	green	cin19700708T14350116295701140234809390848	1472887527
1306	279				green	cin19700709T14012116380081139983593772800	1468138243
1307	282	2016-09-03T12:25:00Z	67.13168	531.0	green	cin19700709T20225116402971140234950039296	1472905616
1309	290	2016-09-03T08:06:00Z	36.182785	31.0	green	cin19700710T06080516438085140234842961664	1472890023
1315	313	2016-09-02T20:50:00Z	7.497201	6379.0	yellow	cin19700711T18183316568313140541320750848	1472849470
1316	312	2016-09-02T22:52:00Z			green	cin19700711T21534316581223140541637547776	1472856919
1318	277	2016-09-02T20:57:00Z	42.800156	3025.0	green	cin19700712T11394816630788140541629155072	1472849940
1319	285	2016-09-02T14:04:00Z	68.51667	432.0	green	cin19700712T13452516638325140541612369664	1472825117
1323	311	2016-09-03T20:13:00Z			green	cin19700713T12021416718534140234950039296	1472933713
1326	293	2016-09-03T23:02:00Z	70.96423	643.0	green	cin19700714T00333416763614140234842961664	1472943838
